UF;NACIONALIDADE;CLASSIFICACAO;QTD
SP;REP. DOMINICANA;Residente;401
SP;GUINÉ;Provisório;108
SP;COSTA DO MARFIM;Provisório;36
SP;REPÚBLICA TCHECA;Residente;146
SP;SENEGAL;Provisório;143
SP;REINO UNIDO;Temporário;156
SP;LITUÂNIA;Residente;1122
SP;CABO VERDE;Residente;328
SP;PANAMÁ;Residente;257
SP;ALEMANHA;Temporário;423
SP;GANA;Residente;371
SP;REP. DOMINICANA;Provisório;129
SP;CHILE;Temporário;784
SP;MALTA;Residente;22
SP;PORTUGAL;Temporário;246
SP;EGITO;Temporário;11
SP;LETÔNIA;Residente;191
SP;CAZAQUISTÃO;Temporário;3
SP;SURINAME;Provisório;8
SP;MÉXICO;Temporário;424
SP;HONG-KONG (R.A.E.);Residente;44
SP;BANGLADESH;Temporário;161
SP;NORUEGA;Residente;240
SP;TUNÍSIA;Provisório;100
SP;HONDURAS;Residente;126
SP;AFEGANISTÃO;Residente;214
SP;MALI;Residente;168
SP;ALBÂNIA;Residente;26
SP;BANGLADESH;Provisório;218
SP;CROÁCIA;Residente;97
SP;NOVA ZELÂNDIA;Residente;146
SP;NEPAL;Residente;54
SP;LÍBIA;Residente;176
SP;EL SALVADOR;Residente;205
SP;TOGO;Residente;179
SP;TAILÂNDIA;Provisório;23
SP;ESPANHA;Provisório;7
SP;MOÇAMBIQUE;Provisório;65
SP;JORDÂNIA;Residente;253
SP;CORÉIA DO SUL;Provisório;74
SP;IRÃ;Temporário;95
SP;GABÃO;Provisório;5
SP;ESPANHA;Temporário;266
SP;IÊMEN;Residente;150
SP;ILHAS CANARIAS;Residente;8
SP;LÍBANO;Temporário;88
SP;TAILÂNDIA;Residente;108
SP;ARÁBIA SAUDITA;Residente;37
SP;LUXEMBURGO;Residente;31
SP;GÂMBIA;Residente;72
SP;EL SALVADOR;Temporário;39
SP;SOMÁLIA;Residente;11
SP;ESLOVÊNIA;Residente;40
SP;GUINÉ;Residente;203
SP;ETIÓPIA;Residente;28
SP;GUATEMALA;Provisório;3
SP;GUIANA FRANCESA;Residente;76
SP;MYANMAR;Residente;10
SP;SRI LANKA;Temporário;25
SP;PAQUISTÃO;Temporário;46
SP;GANA;Temporário;26
SP;CROÁCIA;Provisório;4
SP;VIETINA;Residente;73
SP;CORÉIA DO SUL;Temporário;314
SP;NAMÍBIA;Residente;8
SP;SÍRIA;Provisório;58
SP;RÚSSIA;Temporário;228
SP;TUNÍSIA;Residente;174
SP;SERRA LEOA;Residente;138
SP;AFRICA DO SUL;Provisório;63
SP;CANADÁ;Temporário;57
SP;PANAMÁ;Temporário;36
SP;CABO VERDE;Temporário;76
SP;GUATEMALA;Residente;224
SP;MALI;Provisório;57
SP;MAURÍCIO;Residente;28
SP;TCHECOSLOVAQUIA;Residente;114
SP;GUIANA;Provisório;8
SP;INDIA;Temporário;420
SP;eritréia;Residente;2
SP;TRINIDAD E TOBAGO;Provisório;3
SP;FILIPINAS;Provisório;87
SP;CAMARÕES;Provisório;54
SP;ZÂMBIA;Residente;13
SP;CUBA;Temporário;271
SP;BULGÁRIA;Residente;128
SP;REP. DOMINICANA;Temporário;246
SP;EGITO;Provisório;74
SP;IÊMEN;Provisório;18
SP;CONGO;Temporário;15
SP;PORTO RICO;Residente;4
SP;BURKINA FASO;Provisório;71
SP;TANZÂNIA;Residente;89
SP;INDONÉSIA;Provisório;6
SP;COLÔMBIA;Provisório;94
SP;CAMBOJA;Residente;5
SP;SERRA LEOA;Provisório;20
SP;BÉLGICA;Temporário;60
SP;SUÉCIA;Temporário;92
SP;SAO TOMÉ E PRÍNCIPE;Temporário;25
SP;HONDURAS;Temporário;40
SP;GUAM;Residente;3
SP;NEPAL;Provisório;13
SP;TAIWAN, PROVINCIA DA CHINA;Temporário;27
SP;TURQUIA;Provisório;51
SP;ARGÉLIA;Provisório;15
SP;CAZAQUISTÃO;Residente;23
SP;GUINÉ EQUATORIAL;Provisório;22
SP;ZÂMBIA;Provisório;1
SP;QUÊNIA;Residente;55
SP;UGANDA;Residente;22
SP;SÉRVIA;Residente;92
SP;INDIA;Provisório;110
SP;AUSTRIA;Temporário;41
SP;FILIPINAS;Temporário;214
SP;MALÁSIA;Residente;99
SP;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;92
SP;MÉXICO;Provisório;16
SP;AUSTRÁLIA;Temporário;28
SP;ROMÊNIA;Temporário;22
SP;JAMAICA;Temporário;11
SP;SUÍCA;Temporário;56
SP;URUGUAI;Temporário;48
SP;BENIN;Temporário;56
SP;GÂMBIA;Provisório;32
SP;GUIANA;Residente;21
SP;KUAITE;Residente;7
SP;ARMÊNIA;Residente;58
SP;UNIÃO SOVIÉTICA;Residente;63
SP;TRINIDAD E TOBAGO;Residente;28
SP;CORÉIA DO NORTE;Residente;6
SP;NORUEGA;Temporário;29
SP;GABÃO;Residente;5
SP;VIETNAM DO NORTE;Residente;12
SP;GUINÉ BISSAU;Temporário;145
SP;MARROCOS;Temporário;17
SP;SURINAME;Residente;20
SP;SÍRIA;Temporário;41
SP;ITÁLIA;Temporário;332
SP;GUATEMALA;Temporário;76
SP;PAÍSES BAIXOS;Temporário;89
SP;JORDÂNIA;Provisório;11
SP;QUÊNIA;Provisório;5
SP;DINAMARCA;Temporário;36
SP;CAMARÕES;Temporário;22
SP;NIGÉRIA;Temporário;79
SP;JAMAICA;Residente;16
SP;PALESTINA;Provisório;44
SP;ESLOVÁQUIA;Residente;67
SP;ARMÊNIA;Provisório;4
SP;GRÉCIA;Provisório;2
SP;BURUNDI;Residente;27
SP;TAIWAN, PROVINCIA DA CHINA;Residente;92
SP;COSTA DO MARFIM;Residente;89
SP;COSTA RICA;Temporário;78
SP;BARBADOS;Residente;2
SP;SOMÁLIA;Provisório;4
SP;MALÁSIA;Provisório;5
SP;BENIN;Provisório;26
SP;HAITI;Provisório;20
SP;HUNGRIA;Provisório;2
SP;EL SALVADOR;Provisório;6
SP;TURQUIA;Temporário;24
SP;ISRAEL;Temporário;25
SP;BURUNDI;Temporário;2
SP;UZBEQUISTÃO;Residente;13
SP;BOLÍVIA;Provisório;19
SP;BURUNDI;Provisório;3
SP;IRLANDA;Temporário;12
SP;SAO TOMÉ E PRÍNCIPE;Residente;21
SP;MALI;Temporário;8
SP;ERITRÉIA;Provisório;1
SP;POLÔNIA;Temporário;57
SP;GRÉCIA;Temporário;39
SP;SÉRVIA;Provisório;3
SP;EMIRADOS ÁRABES;Residente;12
SP;UCRÂNIA;Temporário;160
SP;CATAR;Residente;2
SP;NOVA ZELÂNDIA;Temporário;14
SP;ESTADOS UNIDOS;Provisório;11
SP;DOMINICA;Residente;11
SP;TOGO;Temporário;15
SP;BELARUS;Residente;43
SP;TANZÂNIA;Provisório;21
SP;CHILE;Provisório;5
SP;MALÁSIA;Temporário;58
SP;CABO VERDE;Provisório;24
SP;NICARÁGUA;Temporário;16
SP;IRAQUE;Provisório;29
SP;PAQUISTÃO;Provisório;22
SP;GUINÉ;Temporário;6
SP;FRANÇA;Provisório;3
SP;JORDÂNIA;Temporário;5
SP;SÃO VICENTE E GRANADINAS;Residente;4
SP;TAILÂNDIA;Temporário;9
SP;SÃO CRISTOVÃO E NEVIS;Residente;8
SP;PANAMÁ;Provisório;3
SP;TANZÂNIA;Temporário;3
SP;IRÃ;Residente;1
SP;BAHAMA,IS;Temporário;1
SP;LETÔNIA;Provisório;2
SP;GUINÉ EQUATORIAL;Temporário;17
SP;KOSOVO;Residente;2
SP;GUIANA;Temporário;14
SP;SURINAME;Temporário;5
SP;SEYCHELLES;Residente;1
SP;BOTSUANA;Provisório;1
SP;QUIRGUISTÃO;Residente;6
SP;ANTILHAS HOLÂNDESAS;Residente;4
SP;AZERBAIJÃO;Residente;5
SP;QUÊNIA;Temporário;18
SP;EQUADOR;Provisório;5
SP;PERU;Provisório;31
SP;BAHAMA,IS;Residente;5
SP;CAZAQUISTÃO;Provisório;1
SP;IUGUSLAVIA;Residente;6
SP;ALEMANHA;Provisório;6
SP;JAMAICA;Provisório;6
SP;NÍGER;Temporário;3
SP;BÓSNIA-HERZEGOVINA;Residente;18
SP;HUNGRIA;Temporário;14
SP;AFRICA DO SUL;Temporário;14
SP;CANADÁ;Provisório;2
SP;BELARUS;Provisório;5
SP;SRI LANKA;Residente;13
SP;FINLÂNDIA;Temporário;22
SP;REPÚBLICA TCHECA;Temporário;9
SP;LESOTO;Residente;2
SP;PANAMÁ, ZONA DO CANAL;Residente;3
SP;HONG-KONG (R.A.E.);Provisório;1
SP;MONGÓLIA;Residente;12
SP;MACEDÔNIA;Residente;13
SP;REP. MONTENEGRO;Residente;3
SP;LIECHTENSTEIN;Residente;7
SP;COSTA DO MARFIM;Temporário;12
SP;TURCOMENISTÃO;Residente;2
SP;ESTÔNIA;Temporário;6
SP;CHADE;Residente;6
SP;BUTÃO;Residente;9
SP;AZERBAIJÃO;Temporário;1
SP;SAO TOMÉ E PRÍNCIPE;Provisório;7
SP;GÂMBIA;Temporário;4
SP;ARMÊNIA;Temporário;3
SP;COMORES;Residente;1
SP;ISLÂNDIA;Residente;20
SP;GIBRALTAR;Residente;5
SP;ZIMBÁBUE;Residente;14
SP;LESOTO;Provisório;1
SP;MALAVI;Provisório;1
SP;SUDÃO;Provisório;4
SP;POLÔNIA;Provisório;5
SP;BÉLGICA;Provisório;1
SP;TUNÍSIA;Temporário;6
SP;BULGÁRIA;Temporário;4
SP;NEPAL;Temporário;7
SP;ANDORRA;Residente;4
SP;FINLÂNDIA;Provisório;1
SP;BELARUS;Temporário;9
SP;BHUTAN;Residente;3
SP;NICARÁGUA;Provisório;4
SP;BELIZE;Residente;2
SP;GUINÉ EQUATORIAL;Residente;3
SP;ZIMBÁBUE;Temporário;8
SP;SÉRVIA;Temporário;5
SP;MADAGASCAR;Temporário;2
SP;DOMINICA;Provisório;1
SP;ARGENTINA;Provisório;14
SP;REP. CENTRO AFRICANA;Residente;4
SP;ROMÊNIA;Provisório;4
SP;TAIWAN, PROVINCIA DA CHINA;Provisório;2
SP;ANTÍGUA;Residente;6
SP;ESLOVÁQUIA;Temporário;4
SP;ARUBA;Temporário;1
SP;GRANADA;Residente;6
SP;LITUÂNIA;Temporário;5
SP;BAREINE;Residente;1
SP;CHIPRE;Residente;14
SP;UCRÂNIA;Provisório;7
SP;BERMUDAS;Residente;2
SP;ZÂMBIA;Temporário;2
SP;BÓSNIA-HERZEGOVINA;Provisório;1
SP;GABÃO;Temporário;5
SP;ESLOVÊNIA;Temporário;3
SP;ISRAEL;Provisório;10
SP;ASHMORE E CARTIER;Residente;1
SP;BOTSUANA;Residente;1
SP;ETIÓPIA;Temporário;7
SP;LETÔNIA;Temporário;4
SP;BURKINA FASO;Temporário;3
SP;ERITRÉIA;Residente;1
SP;BÓSNIA-HERZEGOVINA;Temporário;4
SP;UGANDA;Temporário;6
SP;BAREINE;Temporário;1
SP;UZBEQUISTÃO;Temporário;1
SP;CINGAPURA;Temporário;8
SP;REP. CENTRO AFRICANA;Provisório;1
SP;MOLDOVA;Provisório;1
SP;HONG-KONG (R.A.E.);Temporário;5
SP;PALESTINA;Temporário;5
SP;AUSTRÁLIA;Provisório;1
SP;NÍGER;Residente;2
SP;DJIBUTI;Residente;2
SP;MALAVI;Residente;4
SP;LÍBIA;Provisório;6
SP;MACAU (R.A.E.);Residente;4
SP;SAN MARINO;Residente;2
SP;IÊMEN;Temporário;1
SP;ETIÓPIA;Provisório;3
SP;IRAQUE;Temporário;2
SP;SRI LANKA;Provisório;3
SP;URUGUAI;Provisório;1
SP;RUANDA;Residente;4
SP;HONDURAS;Provisório;6
SP;MASCATE;Residente;2
SP;DINAMARCA;Provisório;1
SP;GAZA;Residente;1
SP;NACIONALIDADE INDEFINIDA;Provisório;3
SP;BRUNEI;Residente;1
SP;ERITRÉIA;Temporário;1
SP;TURCOMENISTÃO;Temporário;1
SP;TERRIT. BRIT. DO OCEANO INDICO;Residente;1
SP;GUIANA FRANCESA;Temporário;2
SP;PAÍSES BAIXOS;Provisório;2
SP;INFNI;Residente;2
SP;TURCAS E CAICOS;Residente;1
SP;TONGA;Residente;1
SP;NACIONALIDADE INDEFINIDA;Residente;5
SP;SANTA LÚCIA;Temporário;1
SP;KABARDINO BALKAR;Residente;1
SP;ARGÉLIA;Temporário;1
SP;SERRA LEOA;Temporário;1
SP;CROÁCIA;Temporário;10
SP;ARÁBIA SAUDITA;Temporário;1
SP;COSTA RICA;Provisório;2
SP;CHIPRE;Temporário;1
SP;MAURITÂNIA;Temporário;1
SP;SAMOA OCIDENTAL;Residente;4
SP;LUXEMBURGO;Temporário;1
SP;NAMÍBIA;Temporário;1
SP;LIBÉRIA;Temporário;1
SP;SANTA LÚCIA;Residente;2
SP;GUIANA FRANCESA;Provisório;4
SP;GRANADA;Temporário;1
SP;DOMINICA;Temporário;3
SP;ILHAS BALEARES;Residente;1
SP;MADAGASCAR;Residente;4
SP;ALBÂNIA;Temporário;3
SP;Montenegro;Residente;4
SP;MYANMAR;Provisório;1
MG;COLÔMBIA;Temporário;1514
MG;PARAGUAI;Residente;282
MG;ESTADOS UNIDOS;Residente;1794
MG;BOLÍVIA;Temporário;344
MG;CHINA;Residente;1481
MG;AFEGANISTÃO;Temporário;151
MG;HUNGRIA;Residente;41
MG;FRANÇA;Residente;851
MG;ISRAEL;Residente;50
MG;PORTUGAL;Residente;4268
MG;GUINÉ BISSAU;Residente;95
MG;BÉLGICA;Residente;236
MG;PAÍSES BAIXOS;Residente;477
MG;SÍRIA;Residente;265
MG;CANADÁ;Residente;209
MG;VENEZUELA;Provisório;720
MG;JAPÃO;Residente;1161
MG;AUSTRIA;Residente;142
MG;CUBA;Residente;642
MG;FRANÇA;Temporário;396
MG;ITÁLIA;Residente;2804
MG;REINO UNIDO;Residente;461
MG;UCRÂNIA;Temporário;29
MG;VENEZUELA;Temporário;5785
MG;ITÁLIA;Temporário;82
MG;PERU;Residente;913
MG;VENEZUELA;Residente;3449
MG;ARGENTINA;Residente;1889
MG;COSTA DO MARFIM;Residente;10
MG;HAITI;Residente;4273
MG;DINAMARCA;Residente;62
MG;ANGOLA;Residente;269
MG;HAITI;Temporário;637
MG;ESPANHA;Residente;1065
MG;URUGUAI;Residente;485
MG;PERU;Temporário;300
MG;COLÔMBIA;Residente;1794
MG;NIGÉRIA;Temporário;37
MG;EQUADOR;Residente;172
MG;HONDURAS;Residente;38
MG;LÍBANO;Residente;435
MG;INDIA;Residente;146
MG;ESLOVÁQUIA;Residente;22
MG;GUINÉ EQUATORIAL;Temporário;11
MG;INDONÉSIA;Residente;37
MG;BOLÍVIA;Residente;1014
MG;ALEMANHA;Residente;1089
MG;SUÍCA;Residente;286
MG;PANAMÁ;Residente;44
MG;LÍBIA;Residente;39
MG;NICARÁGUA;Residente;56
MG;NIGÉRIA;Residente;26
MG;PAQUISTÃO;Residente;37
MG;CABO VERDE;Temporário;45
MG;GUINÉ BISSAU;Temporário;49
MG;APÁTRIDA;Residente;13
MG;MÉXICO;Residente;230
MG;ESTADOS UNIDOS;Temporário;213
MG;CHILE;Residente;1024
MG;CUBA;Provisório;251
MG;CHILE;Temporário;125
MG;SENEGAL;Temporário;29
MG;AUSTRÁLIA;Residente;140
MG;GRÉCIA;Residente;83
MG;CHINA;Temporário;192
MG;REINO UNIDO;Temporário;20
MG;RÚSSIA;Residente;100
MG;ALEMANHA;Temporário;42
MG;CUBA;Temporário;51
MG;FILIPINAS;Residente;81
MG;CONGO;Temporário;18
MG;ARGENTINA;Temporário;69
MG;MOÇAMBIQUE;Provisório;2
MG;NOVA ZELÂNDIA;Residente;51
MG;SERVIA E MONTENEGRO;Residente;27
MG;BENIN;Residente;22
MG;MOÇAMBIQUE;Residente;72
MG;GABÃO;Temporário;24
MG;SENEGAL;Residente;130
MG;TCHECOSLOVAQUIA;Residente;8
MG;LUXEMBURGO;Residente;37
MG;SÉRVIA;Residente;16
MG;GUIANA FRANCESA;Residente;9
MG;ALBÂNIA;Residente;10
MG;POLÔNIA;Residente;137
MG;FINLÂNDIA;Temporário;14
MG;AFRICA DO SUL;Residente;60
MG;UZBEQUISTÃO;Residente;1
MG;CAMARÕES;Residente;25
MG;GUATEMALA;Residente;14
MG;TURQUIA;Residente;31
MG;MARROCOS;Provisório;20
MG;CROÁCIA;Residente;14
MG;ROMÊNIA;Residente;55
MG;SAO TOMÉ E PRÍNCIPE;Residente;16
MG;MÉXICO;Temporário;60
MG;EGITO;Residente;55
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Temporário;16
MG;EQUADOR;Temporário;121
MG;JAPÃO;Temporário;41
MG;CORÉIA DO SUL;Residente;135
MG;ARGÉLIA;Residente;16
MG;SUÉCIA;Residente;72
MG;REP. DOMINICANA;Provisório;4
MG;REP. DOMINICANA;Temporário;13
MG;ANGOLA;Temporário;73
MG;NORUEGA;Residente;44
MG;ARMÊNIA;Residente;5
MG;TAIWAN, PROVINCIA DA CHINA;Provisório;1
MG;BANGLADESH;Residente;139
MG;URUGUAI;Temporário;10
MG;NICARÁGUA;Temporário;2
MG;QUÊNIA;Residente;13
MG;CABO VERDE;Residente;33
MG;REP. DOMINICANA;Residente;45
MG;PAQUISTÃO;Temporário;11
MG;BENIN;Temporário;55
MG;BANGLADESH;Provisório;9
MG;PORTUGAL;Temporário;41
MG;ARÁBIA SAUDITA;Residente;5
MG;REPÚBLICA TCHECA;Residente;13
MG;GANA;Residente;18
MG;IRLANDA;Residente;70
MG;GANA;Temporário;21
MG;HONDURAS;Temporário;45
MG;MALÁSIA;Residente;5
MG;INDIA;Temporário;27
MG;CINGAPURA;Residente;5
MG;MOÇAMBIQUE;Temporário;170
MG;PANAMÁ;Temporário;7
MG;UCRÂNIA;Residente;32
MG;ESPANHA;Temporário;42
MG;SAO TOMÉ E PRÍNCIPE;Temporário;9
MG;TAILÂNDIA;Temporário;1
MG;CONGO;Residente;39
MG;IRAQUE;Residente;28
MG;BÉLGICA;Temporário;13
MG;BULGÁRIA;Residente;9
MG;ESLOVÁQUIA;Temporário;6
MG;MARROCOS;Temporário;8
MG;MARROCOS;Residente;55
MG;TOGO;Residente;5
MG;ANDORRA;Residente;1
MG;HUNGRIA;Temporário;5
MG;MALÁSIA;Temporário;1
MG;GÂMBIA;Residente;25
MG;TAILÂNDIA;Residente;7
MG;INDIA;Provisório;7
MG;MALAVI;Temporário;1
MG;JORDÂNIA;Residente;21
MG;IRÃ;Temporário;11
MG;INDONÉSIA;Temporário;5
MG;ESTÔNIA;Residente;11
MG;IRÃ;Residente;1
MG;PARAGUAI;Temporário;52
MG;COSTA DO MARFIM;Temporário;5
MG;IRLANDA;Temporário;4
MG;CAMARÕES;Temporário;8
MG;AUSTRÁLIA;Temporário;8
MG;AFRICA DO SUL;Temporário;15
MG;ESTADOS UNIDOS;Provisório;1
MG;FILIPINAS;Temporário;10
MG;UGANDA;Temporário;3
MG;MOLDOVA;Residente;11
MG;QUÊNIA;Temporário;11
MG;HAITI;Provisório;5
MG;COLÔMBIA;Provisório;30
MG;IRÃ;Residente;27
MG;COSTA RICA;Residente;33
MG;TUNÍSIA;Residente;24
MG;PORTUGAL;Provisório;4
MG;MYANMAR;Temporário;1
MG;ESLOVÊNIA;Provisório;1
MG;FIJI, ILHAS;Residente;3
MG;RÚSSIA;Provisório;9
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Provisório;4
MG;RÚSSIA;Temporário;19
MG;EL SALVADOR;Residente;38
MG;SÉRVIA;Temporário;2
MG;LITUÂNIA;Residente;18
MG;AUSTRIA;Temporário;13
MG;TAIWAN, PROVINCIA DA CHINA;Temporário;6
MG;TRINIDAD E TOBAGO;Residente;5
MG;AFEGANISTÃO;Residente;18
MG;MONGÓLIA;Residente;1
MG;TIMOR LESTE;Residente;5
MG;REPÚBLICA DEMOCRÁTICA DO CONGO;Residente;9
MG;GANA;Provisório;1
MG;SAMOA OCIDENTAL;Residente;1
MG;MYANMAR;Residente;3
MG;SUÍCA;Temporário;17
MG;LETÔNIA;Residente;11
MG;BANGLADESH;Temporário;11
MG;CABO VERDE;Provisório;2
MG;CORÉIA DO SUL;Temporário;7
MG;BURKINA FASO;Temporário;1
MG;FINLÂNDIA;Residente;24
MG;GUINÉ BISSAU;Provisório;8
MG;CAMARÕES;Provisório;1
MG;BELARUS;Residente;3
MG;NICARÁGUA;Provisório;3
MG;JAMAICA;Temporário;4
MG;ZÂMBIA;Residente;4
MG;MALI;Temporário;2
MG;BUTÃO;Residente;1
MG;ARGÉLIA;Temporário;2
MG;GRANADA;Residente;1
MG;MACEDÔNIA;Residente;1
MG;PALESTINA;Residente;15
MG;REP. CENTRO AFRICANA;Temporário;1
MG;POLÔNIA;Temporário;7
MG;BULGÁRIA;Temporário;2
MG;GUATEMALA;Temporário;7
MG;PAÍSES BAIXOS;Temporário;16
MG;ZIMBÁBUE;Residente;4
MG;MAURÍCIO;Residente;3
MG;NORUEGA;Temporário;3
MG;SRI LANKA;Residente;3
MG;NAMÍBIA;Residente;1
MG;SUÉCIA;Temporário;3
MG;CHINA;Provisório;1
MG;JAMAICA;Residente;3
MG;TURQUIA;Provisório;1
MG;VANUATU;Temporário;1
MG;VIETINA;Residente;4
MG;CANADÁ;Temporário;8
MG;TUNÍSIA;Temporário;4
MG;GUINÉ;Temporário;2
MG;UGANDA;Residente;2
MG;MONGÓLIA;Temporário;1
MG;NEPAL;Residente;3
MG;KUAITE;Residente;2
MG;IÊMEN;Residente;3
MG;ARÁBIA SAUDITA;Provisório;1
MG;SÍRIA;Provisório;3
MG;COSTA RICA;Temporário;5
MG;ESPANHA;Provisório;2
MG;ESLOVÊNIA;Residente;5
MG;ANGOLA;Provisório;15
MG;NOVA ZELÂNDIA;Temporário;3
MG;SURINAME;Residente;3
MG;MÉXICO;Provisório;2
MG;SÍRIA;Temporário;2
MG;NAMÍBIA;Temporário;3
MG;BURKINA FASO;Provisório;1
MG;SUDÃO;Provisório;2
MG;UNIÃO SOVIÉTICA;Residente;5
MG;AFEGANISTÃO;Provisório;1
MG;BURUNDI;Residente;1
MG;UCRÂNIA;Provisório;2
MG;GEÓRGIA;Residente;1
MG;ZIMBÁBUE;Temporário;2
MG;ZÂMBIA;Temporário;1
MG;LÍBANO;Provisório;5
MG;DINAMARCA;Temporário;26
MG;GUAM;Residente;1
MG;MALTA;Temporário;1
MG;CAZAQUISTÃO;Temporário;1
MG;GABÃO;Residente;3
MG;TANZÂNIA;Residente;2
MG;URUGUAI;Fronteiriço;1
MG;REINO UNIDO;Provisório;1
MG;MALTA;Residente;3
MG;ROMÊNIA;Temporário;1
MG;TURQUIA;Temporário;1
MG;PORTO RICO;Residente;2
MG;TRINIDAD E TOBAGO;Temporário;1
MG;CORÉIA DO SUL;Provisório;1
MG;EGITO;Provisório;9
MG;NACIONALIDADE INDEFINIDA;Provisório;1
MG;EMIRADOS ÁRABES;Residente;1
MG;ETIÓPIA;Residente;1
MG;PERU;Provisório;5
SP;MOLDOVA;Temporário;1
SP;BOTSUANA;Temporário;3
SP;ANTARTICO BRITANICO,TERRITORIO;Residente;1
SP;BULGÁRIA;Provisório;1
SP;MAURÍCIO;Temporário;1
MG;BARBADOS;Residente;1
MG;BELIZE;Residente;1
MG;EL SALVADOR;Provisório;1
MG;SERRA LEOA;Residente;1
MG;SUDÃO;Residente;4
MG;BERMUDAS;Residente;1
PE;REPÚBLICA TCHECA;Residente;12
PE;PORTUGAL;Residente;2125
PE;ALEMANHA;Residente;759
PE;JAPÃO;Residente;227
PE;ARGENTINA;Residente;941
PE;PAÍSES BAIXOS;Residente;167
PE;VENEZUELA;Residente;921
PE;ESTADOS UNIDOS;Residente;673
PE;COLÔMBIA;Residente;993
PE;CHINA;Residente;876
PE;ESPANHA;Residente;393
PE;FRANÇA;Residente;449
PE;SUÍCA;Residente;285
PE;SENEGAL;Residente;156
PE;SUÉCIA;Residente;33
PE;FILIPINAS;Residente;8
PE;GUINÉ BISSAU;Residente;37
PE;CUBA;Residente;490
PE;CUBA;Temporário;41
PE;FINLÂNDIA;Temporário;2
PE;REINO UNIDO;Residente;234
PE;ITÁLIA;Residente;945
PE;COLÔMBIA;Temporário;556
PE;POLÔNIA;Residente;28
PE;PERU;Residente;243
PE;ROMÊNIA;Residente;13
PE;URUGUAI;Residente;202
PE;ISRAEL;Residente;13
PE;PAQUISTÃO;Residente;9
PE;FILIPINAS;Temporário;71
PE;ALBÂNIA;Residente;1
PE;INDIA;Residente;26
PE;AUSTRIA;Residente;70
PE;ANGOLA;Residente;75
PE;PERU;Temporário;65
PE;PORTUGAL;Temporário;28
PE;BENIN;Temporário;10
PE;ESTADOS UNIDOS;Temporário;125
PE;VENEZUELA;Provisório;44
PE;TUNÍSIA;Residente;7
PE;CROÁCIA;Residente;9
PE;CHILE;Residente;196
PE;CHINA;Temporário;27
PE;IRÃ;Residente;19
PE;MARROCOS;Residente;17
PE;BOLÍVIA;Residente;140
PE;CABO VERDE;Temporário;23
PE;PARAGUAI;Residente;84
PE;RÚSSIA;Residente;44
PE;CANADÁ;Residente;112
PE;VENEZUELA;Temporário;514
PE;CUBA;Provisório;103
PE;LITUÂNIA;Residente;7
PE;CHINA;Provisório;6
PE;AFEGANISTÃO;Temporário;29
PE;ITÁLIA;Temporário;15
PE;ARGENTINA;Temporário;45
PE;HONDURAS;Temporário;4
PE;CHILE;Temporário;34
PE;EQUADOR;Residente;48
PE;EL SALVADOR;Temporário;2
PE;AUSTRÁLIA;Residente;16
PE;BENIN;Residente;2
PE;GRÉCIA;Residente;53
PE;HAITI;Temporário;17
PE;HUNGRIA;Residente;10
PE;SUÍCA;Temporário;8
PE;BOLÍVIA;Temporário;21
PE;FRANÇA;Temporário;54
PE;TAILÂNDIA;Residente;2
PE;ANGOLA;Temporário;16
PE;eritréia;Residente;1
PE;SÍRIA;Residente;11
PE;NORUEGA;Temporário;5
PE;LÍBANO;Residente;11
PE;ROMÊNIA;Temporário;4
PE;JAMAICA;Temporário;1
PE;IRÃ;Temporário;3
PE;COSTA RICA;Residente;14
PE;BÉLGICA;Residente;94
PE;NORUEGA;Residente;32
PE;ESPANHA;Temporário;28
PE;CABO VERDE;Residente;27
PE;MÉXICO;Residente;62
PE;TURQUIA;Residente;19
PE;HAITI;Residente;19
PE;HONDURAS;Residente;12
PE;CAMARÕES;Temporário;2
PE;PANAMÁ;Residente;18
PE;REP. DOMINICANA;Residente;5
PE;MOÇAMBIQUE;Residente;14
PE;PARAGUAI;Temporário;13
PE;RÚSSIA;Provisório;3
PE;POLÔNIA;Temporário;15
PE;NOVA ZELÂNDIA;Residente;8
PE;CAMARÕES;Residente;8
PE;SÉRVIA;Residente;3
PE;EGITO;Residente;13
PE;NIGÉRIA;Temporário;4
PE;IRLANDA;Residente;30
PE;AUSTRIA;Temporário;1
PE;ESLOVÊNIA;Temporário;1
PE;APÁTRIDA;Residente;7
PE;CORÉIA DO SUL;Residente;42
PE;EL SALVADOR;Residente;19
PE;UCRÂNIA;Residente;6
PE;MOÇAMBIQUE;Temporário;14
PE;UCRÂNIA;Temporário;9
PE;COLÔMBIA;Provisório;3
PE;INDIA;Temporário;16
PE;GUATEMALA;Residente;5
PE;GÂMBIA;Residente;1
PE;MOÇAMBIQUE;Provisório;1
PE;LÍBANO;Temporário;1
PE;PANAMÁ;Temporário;1
PE;CONGO;Temporário;1
PE;COSTA DO MARFIM;Residente;4
PE;DINAMARCA;Residente;24
PE;GUIANA FRANCESA;Residente;4
PE;JORDÂNIA;Residente;3
PE;MADAGASCAR;Temporário;2
PE;NICARÁGUA;Residente;16
PE;MÉXICO;Temporário;7
PE;PAÍSES BAIXOS;Temporário;8
PE;BANGLADESH;Residente;2
PE;LETÔNIA;Residente;2
